Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
757,2.490395731,5.774429263,4.505308552,81.27462809,88.71744784
1579,2.745120925,4.776110186,1.730031862,75.77106381,89.96451692
1020,2.981191313,11.14317373,2.685389252,76.68134063,82.83440959
433,2.587754464,6.057344377,2.18835646,75.87407244,67.39347605
495,3.640083544,2.617189522,3.991755144,84.43772852,82.9431779
433,2.93943991,9.806853099,2.211751516,75.46269874,71.19539026
763,3.447451451,7.15440378,2.960019561,74.89988915,72.98113124
601,2.824852808,4.765594824,2.807698743,77.8274572,81.19890287
589,4.465288586,4.099148507,4.740189428,78.19655318,86.91534312
873,2.104931993,4.489360869,2.606483746,73.97044058,74.19469966
889,4.439475864,6.919499616,1.747961553,84.69768684,82.8489192
438,3.040495063,10.57739953,1.874019289,75.88396433,69.09778157
945,3.553752986,5.770276697,3.399333282,77.89903055,76.30071914
957,4.647599754,5.786337503,1.381004413,77.24073376,69.73739705
787,2.914263741,4.482985383,2.212802459,75.3056508,78.7440411
718,2.357570862,5.758734372,3.0002812,79.80941183,81.80493886
500,2.472313696,8.826866154,1.11585356,75.01508826,82.8550124
1147,4.444994346,10.56122927,2.831973138,78.10127537,70.43065591
662,3.667843406,8.841687555,0.470927716,76.35902794,75.89657059
522,2.809400511,6.750110597,2.618713981,76.94102277,81.96682479
607,4.670630136,5.360957172,2.35884734,76.91498552,71.48451739
1041,2.710782286,5.166483134,1.005668985,75.80007221,75.81781182
1083,5.208650832,8.058840838,4.72795632,75.9728508,79.34026464
532,2.467839789,5.624722598,1.493347254,77.37958608,83.93935755
1586,4.375683415,8.210742396,2.587266296,77.64743463,65.07079805
951,4.571058636,5.125854072,1.429949051,76.74814247,82.49849145
641,4.318045429,4.796696381,2.357392049,76.16862331,79.74480418
572,1.969683044,12.64491475,3.850176408,76.17879768,70.80870799
563,3.216518822,3.501781507,1.55475179,77.18860576,73.28979791
546,4.53997054,6.441777845,1.38472139,77.785426,81.14802695
583,2.425361997,5.294153093,1.85210759,78.3858597,72.55138615
492,2.424044177,7.049032674,3.15129813,75.72849935,68.31487171
765,3.633105952,5.566320141,3.323499052,74.71212309,80.20422051
1405,2.289409289,4.697287873,1.950378884,76.73088917,88.95487804
702,3.954715442,10.31875567,2.856221917,75.98709993,72.98075587
474,2.524340529,12.56468015,1.74776261,83.0954991,78.02154158
892,4.653877112,4.097676521,1.29675512,76.2706863,83.99779294
508,4.265162627,4.519050556,1.845480614,84.02026438,82.37279073
731,2.702469204,9.410571286,1.524525094,77.03267174,74.2827998
379,3.385396486,6.947512854,2.460201918,75.44278465,61.67332472
1056,4.276375288,8.988254734,2.274387163,83.72207976,78.43455465
687,3.585164289,7.440734625,1.93518746,76.65908309,76.61206812
563,1.864383522,7.253645676,1.543164144,75.94561042,82.83399747
417,2.379938647,9.456614453,2.612826075,75.08460323,87.16334432
748,2.945216689,6.242007555,3.937571751,75.48364024,74.70897942
513,2.335008939,6.248574437,0.916771502,79.84038762,71.69310793
624,2.204106672,5.358865548,3.022392351,75.43377281,80.36076799
605,2.219443575,8.013817702,1.821858271,73.79633735,88.24688935
748,2.217444163,2.628085642,3.254087296,76.66512193,74.85424856
461,2.592478234,5.310509246,1.744771139,75.7707213,73.71450999
1186,2.804068453,7.688583768,2.565453716,75.0254715,76.25569754
657,4.699996318,5.293913568,2.057295455,74.41344163,77.04407484
897,3.540680837,3.014619664,3.181560337,78.23746089,71.39268935
520,2.557213193,8.551290418,3.019512658,77.45027046,82.902353
1277,2.722358989,5.308491605,1.388460664,81.06719992,73.52550555
938,1.454019014,5.327035829,2.620345735,76.57180809,87.76036381
854,3.128561286,4.838867959,2.933394538,76.04395213,79.48810094
954,2.814504538,2.970074405,3.577663845,83.42749474,81.41904226
799,2.00017261,3.784138537,1.757647614,76.08156991,81.53876859
993,3.073853469,3.766198717,1.42637402,84.5507805,72.09305165
799,4.07933138,5.561038519,2.380121984,74.99682729,70.60036097
1020,3.125901759,6.005674905,2.892864476,76.62609883,73.87656453
689,2.590701826,4.297606369,1.099786596,87.07283327,87.35743283
779,3.909108831,6.868239156,1.400257106,74.37100586,77.74035589
620,1.52998035,8.525785312,2.169915188,76.2964733,80.09734659
555,3.909420142,6.620678083,2.375016674,76.42979651,81.23365421
694,3.067542157,6.147901375,1.672570565,76.97734724,80.98873944
703,2.073530716,6.243180329,1.445538501,77.02515023,72.27340458
907,3.65594449,6.398009687,6.269315301,84.9833843,77.23485037
454,4.25747998,3.846209584,1.90054173,78.40625349,67.5155723
811,3.989393937,8.120672472,2.626771427,87.47360589,86.1592311
1041,2.174101262,12.13574984,2.104563917,76.02413313,73.17686769
885,2.9356719,5.9791638,1.329621735,76.44979276,75.32103706
408,3.388802126,7.542666857,1.540980539,73.51657995,79.72142067
699,4.214478763,6.380039389,1.668576366,88.11206178,76.68364657
947,3.681924118,6.413012432,3.533920127,78.64086851,82.56389226
431,4.333723623,10.04213867,3.096927438,77.77254132,70.78623843
846,2.552779804,6.812005703,1.830777745,80.14868948,74.92290652
520,2.82945809,6.411643712,3.328632956,75.71533437,86.52936671
825,2.922278349,13.23024996,3.007004863,76.94792473,82.77450891
858,2.626669698,4.402303678,2.721294289,76.77302452,94.78439215
556,2.998604102,4.563472103,3.422332243,76.10766602,69.02136845
824,2.397600139,9.333066132,4.550967564,75.97834398,70.68773954
435,4.411910331,6.621208411,1.186605013,74.3347194,69.78693265
622,2.792481569,5.116614894,1.762968806,76.42732924,85.93146013
618,4.766080286,5.572511756,1.621216629,75.65694293,87.36788882
698,2.661339132,13.02602304,2.171490707,76.24844502,90.86227482
484,1.787698905,4.556442222,2.541574499,78.00889711,77.05362858
466,2.647765027,4.708556576,4.573407729,77.0743135,74.04829738
953,3.203964117,2.658795136,1.76750194,85.63992691,68.30596041
887,2.346325882,1.590933613,2.938381119,77.54851442,71.02766081
866,4.850334316,6.149134497,2.634194616,77.54187474,75.47166269
478,3.697712364,4.802267452,2.292491963,74.78095604,73.64729432
1108,3.188745131,6.990946014,2.043179542,76.77140351,83.28246514
725,2.924549842,4.710538472,2.906769036,86.31581697,83.09241146
423,2.4343859,4.417115428,1.208349625,78.96838806,82.21695928
1510,3.922863482,3.793355524,1.741841048,75.19492776,76.69152461
739,0.61312823,6.357912179,5.225109564,82.5468263,77.67331472
848,4.937824376,13.0776305,2.829343507,76.97198251,73.55347103
742,5.462015957,8.51272173,1.555878212,76.68172542,85.92711165
720,2.702613492,4.806185769,2.530527726,76.40080478,77.70166468
1264,3.019826244,8.211719199,2.241517975,75.28939221,85.15891142
1103,4.463199925,10.46506965,2.857144498,74.97128286,81.06884021
780,1.967625999,5.472943089,2.959341483,77.11846872,76.11694719
1101,2.366374956,5.27096147,2.515313777,76.71641219,82.27765784
933,2.309386193,4.542634316,2.753851341,78.05718332,90.30402018
899,4.205633734,7.028671425,2.675176437,84.74112739,87.51765092
1101,3.05833792,6.931112047,1.578244579,75.47744661,84.15452158
916,1.952303699,7.012923381,1.723358942,76.01728903,80.8434414
1061,4.522347766,8.127164022,1.627063825,76.73748189,77.06289266
519,3.045280899,13.35952521,0.228063999,78.53047452,70.22625618
705,1.942400599,6.206831631,1.009904216,77.89814419,77.28786644
898,2.802326816,6.236314727,2.787017329,78.7012908,86.19299211
1056,3.488106196,11.95904534,1.911740322,76.67828045,80.0060539
845,4.23620318,2.851222109,2.755524706,77.32895636,78.73079259
785,4.7299671,8.176713398,3.398688726,75.76462066,76.28937691
539,2.279224896,10.86779042,2.450391898,81.48081532,78.08054354
984,2.492219616,7.562085591,2.026100067,75.95299784,74.48222711
378,1.982452455,7.760995147,2.908684224,78.05038467,79.83561637
778,4.582201753,5.370827511,3.483846766,75.40752913,86.4100647
1403,3.094966531,3.454279826,1.915841385,76.89774795,73.76831159
511,3.206486304,6.079004029,3.569938125,76.79641068,75.52257045
858,3.952874985,5.551564103,3.733336878,76.50162171,80.62206298
754,3.840549972,6.982956253,4.56080855,75.00510976,76.65435748
471,3.161668664,3.879185429,2.257505715,78.34922814,79.76626511
1190,4.150626009,13.06459504,1.087962535,77.61036146,72.93911205
540,3.538026599,6.909789299,2.844930314,75.26165846,87.38128605
1036,1.802610521,8.964665045,2.328977277,76.6747404,90.50329937
676,3.008241938,6.29967007,2.766591154,82.42838568,77.21158041
589,2.21793368,11.66722284,1.944048103,78.14551743,79.34549477
998,2.149429611,9.005664741,2.011843936,83.98443599,83.41351224
1031,2.441322241,4.167830604,2.726957259,77.41626471,69.20891404
727,2.807677895,5.747073131,1.13588977,78.33217218,84.40140621
486,3.954290507,5.81423349,1.731194168,88.32997475,70.01320382
979,4.6353256,4.012393306,2.742557719,78.09217945,83.30169747
1041,4.123968475,4.61099893,2.519697604,77.30651017,81.56361242
817,2.204623305,5.182421678,2.915452143,75.60044877,85.79395792
532,2.279581724,4.440798851,1.778982461,74.221145,74.03498095
685,2.655124644,1.060119656,3.530721971,72.82099535,79.56126749
976,4.382339044,7.029355479,4.724650172,75.63460094,82.05642979
872,1.324946112,12.43856,1.418634419,75.92735357,76.19842614
639,4.933940526,5.028868729,2.357206307,78.02526786,74.08855474
668,3.114031313,7.559399901,2.143790671,75.89624931,77.13851716
576,2.969828455,3.439485581,0.245937162,83.9935099,79.03639626
986,3.015482861,6.160810566,5.742414292,82.49318388,73.65944986
1143,3.117507112,5.000723758,3.290850187,81.443825,73.78270589
980,3.631768414,7.707060036,2.480203279,77.43185875,81.43274992
762,2.423241546,4.854528255,1.37339073,76.9543318,83.63761534
770,2.843129031,10.64211386,2.650115802,76.50535744,68.3560515
655,2.023711093,3.783204701,1.94855347,75.16879135,70.91174669
779,3.089802191,4.690323325,4.788312921,76.44587507,90.67478646
1049,3.651193555,5.806992549,3.13354083,78.29038312,75.02968912
640,4.299563213,6.918561617,1.94023269,77.68976805,77.94952982
794,3.938692041,6.236452353,3.01492004,76.73616225,75.47887751
1154,2.53700715,5.789142958,2.982282395,73.35305506,73.32608048
927,3.679664816,8.442293114,3.115878856,76.33105741,80.01465862
688,5.060116338,5.77725136,2.632119748,77.76191884,71.17865059
647,2.525462614,6.500879167,0.985050256,77.38444221,83.90503488
1272,2.541804739,6.376769087,1.784419023,81.00940928,88.11211799
945,4.776870802,11.46385568,2.438396492,78.94105116,79.89839768
1443,2.214684081,5.812923232,2.800331448,78.00821459,86.71524698
610,3.920826433,8.230870363,3.334689932,75.6917511,75.66819168
733,2.610313861,7.109651773,1.998976255,78.6195823,80.05290565
514,3.552158318,8.507863981,3.141967564,76.42064851,83.85576271
1021,3.226747707,3.686818739,2.67958242,76.05045739,70.62939925
661,2.589186055,8.001568968,2.240260749,85.10212117,67.03968622
424,5.046300873,4.890633103,2.707594203,77.01463397,90.97698034
722,3.783883369,5.365294504,1.580812183,78.16916746,72.72930506
545,2.198545888,5.147330829,2.137029087,79.34326605,85.50884429
1421,2.715730349,6.687946345,2.545066784,76.21345133,87.41673259
680,4.313188661,7.826051361,3.061475134,77.79088451,74.38202362
538,3.933711201,5.577371121,1.890105228,76.19402493,71.58154902
733,4.943801407,7.586769108,1.351348101,76.13499223,82.28280503
904,3.706641622,4.767627497,3.305164068,78.00368623,81.48719103
481,2.47193532,5.481003742,1.688879841,76.88902251,80.95430722
605,3.219214191,12.69990317,2.147779632,75.50775222,77.08922339
542,1.588731588,5.310262985,2.707719207,76.04683773,71.96902804
853,4.891531919,4.105702765,3.571083289,77.34481112,71.1000391
815,1.816446189,4.208749216,1.565314437,73.95990155,88.01337839
702,2.728290881,9.422307532,1.627054397,78.01080162,73.69205053
854,2.428165535,4.654578029,1.523240603,83.2141776,75.12469744
632,2.376094421,3.222884944,2.98376162,76.58215419,80.39984501
804,2.124340921,5.712782395,1.243423047,75.99336364,92.28642397
1207,4.036516194,10.29182358,1.219550884,78.04390086,79.73381446
747,2.350813605,5.107784778,5.329610078,78.20416864,83.36449789
1003,3.92365857,5.976892315,1.358670781,75.47604261,83.3149261
714,3.793146855,8.922872566,1.673392809,74.06512112,80.07098711
753,2.81771764,4.116605086,1.458158195,75.39919779,76.43894179
789,3.768003845,4.586825921,2.540058838,80.76967852,75.90879514
435,3.475054368,3.645335777,1.413662432,78.66707259,78.14304945
1002,3.289953152,10.32532729,2.557628292,76.73985258,79.59780094
910,4.781816562,5.998269381,1.638388036,75.08142236,71.36366509
834,1.918167431,6.782092415,1.319241083,74.10541179,86.71160211
662,3.07252771,6.618104112,2.862452868,78.92469828,81.35028471
1064,0.192245506,7.374385561,1.414468526,76.85518976,81.59063708
1127,5.07268269,6.81317365,0.934778561,83.06127579,72.13018203
686,1.918496628,4.464646967,2.773996765,85.79997398,79.80823594
637,3.804920828,6.496941488,3.274030569,76.18246698,78.10322407
680,0.808593578,3.780912195,0.947805614,77.76832404,71.91843029
669,3.550200223,7.334035731,1.374469116,76.91719402,79.50201191
916,5.353875915,7.991420701,2.008518186,75.64659426,75.51975347
491,3.227968267,4.90635017,1.233751345,77.96634515,78.80063828
1031,5.020083417,7.218094747,0.885828202,77.67168456,85.5711128
497,2.737554284,3.972129572,0.881249497,77.21789135,80.96972117
611,2.081242263,4.601623614,3.048033566,75.97584329,81.82645119
574,2.448145017,6.566129176,1.829400632,88.02124082,87.82577444
795,2.572092179,5.037558872,1.855216168,77.13758696,87.60706289
882,4.534587942,14.99156403,2.600977528,82.51179209,74.258854
377,1.869705631,5.149686432,1.705354413,77.86650687,77.53132685
775,4.372208589,13.71680894,0.749522133,77.56531203,78.92379732
649,3.538076679,4.091974609,0.683524266,75.62243194,72.87630883
1128,2.893341438,11.8366805,1.27962204,75.78776668,77.26603316
459,4.132299224,7.92698897,3.102346614,74.35156849,73.5415489
716,4.727343309,3.140620727,2.256068893,77.90077228,72.77699859
871,2.470926284,5.881057836,2.367421861,77.0925785,80.33820255
401,3.128636523,6.470236169,2.710035934,73.78037914,70.22823908
610,4.588997066,5.182688095,1.863294026,78.29570864,73.58597687
810,3.716503416,10.77825976,2.731989166,79.40333605,75.69284445
504,3.882175226,7.590201445,2.348533163,75.1659395,73.25839349
532,4.875603528,9.233678804,2.741126186,83.988082,87.92821165
820,4.150015411,3.82659959,1.456527621,76.11809827,73.02400666
1047,2.719611331,4.750276387,2.97394848,76.66319347,81.69196964
1090,3.041617935,5.580247809,1.109142659,77.00148796,82.38670585
1398,4.826571267,3.942889777,2.193686229,75.38408389,91.11211978
622,4.189654712,6.390303756,1.483985541,77.68239407,82.18918541
433,3.162235435,7.25333563,1.205133439,77.13525762,71.7145765
580,2.122077058,4.767244102,2.183432932,77.69279367,82.35610997
448,2.245430469,5.191741366,3.244762943,81.03165788,79.03386903
392,2.313998873,3.854145863,2.750799251,77.56634615,84.40288637
739,3.535458618,5.915657484,1.020238959,74.38178011,81.97742638
796,1.998627352,7.135446708,1.613359943,75.34731779,68.80132318
1241,5.032921861,14.10747176,1.771239137,77.83934971,88.59752246
522,2.648461826,5.816796074,3.157964313,76.14006428,81.68155967
545,3.295255002,12.91376889,2.597070961,74.75177919,79.28524248
597,3.11076313,8.555631926,1.940279356,74.87208213,78.19222764
892,2.981293768,5.999936319,2.407286579,76.92807231,67.2009917
465,2.249684981,9.958432294,1.541470474,80.42680934,69.55578334
556,3.154186964,3.705752872,1.646861734,77.05377373,88.69280909
919,3.931889997,5.420146187,2.656194988,76.07831144,81.98512795
352,2.813342888,0.758958143,2.833387123,76.86013744,69.41735477
1576,4.528999519,7.363527875,1.031056134,76.37589419,83.31435098
605,2.903080879,12.13152867,0.929339843,77.44504222,74.07031078
735,2.235709612,11.86647044,2.885931349,78.09026994,79.90963
565,3.841549918,12.79427265,1.598840586,75.9601838,87.14919971
532,3.461161918,3.996230799,0.195177828,77.12165628,77.58102686
909,3.883079828,4.228336334,1.529198213,86.79716704,87.00710439
1784,2.248557895,2.452125945,0.390006527,77.47545567,79.33218502
690,2.484539515,11.23404372,2.440421951,74.75014746,78.97873359
664,2.906725504,17.53244668,3.414623722,74.37091744,85.91828284
675,0.664093471,17.35775318,3.652658093,74.81731549,83.92774767
467,4.37188347,10.27755122,2.976396451,77.93315486,83.52399525
463,0.820054107,9.934513355,3.085704945,75.77210439,75.82409186
611,2.599493549,7.954179781,2.925841931,74.32730526,72.42851728
816,4.479651947,5.72808886,1.449830452,84.20596972,85.65693882
749,2.417844535,11.54094042,2.525898524,75.40161141,80.87020151
399,4.818024881,8.160483115,1.627339931,75.26257499,84.94781504
789,2.357774406,9.978966451,0.941730665,76.62632525,80.68466014
443,4.6898832,9.527432789,5.548916505,78.4215234,69.23267188
550,4.902546422,10.5882892,1.491587048,77.7549809,76.47745723
1093,2.147384835,8.236703019,2.255987595,74.50196786,73.95722289
589,4.623011607,1.457721985,2.777889516,77.1536113,83.16449125
883,4.69685364,8.089769702,1.775746142,75.46238205,73.966454
940,2.857870301,4.847817002,5.069904645,75.442904,79.6396026
1069,2.207308846,14.99715557,1.896479964,75.29598059,71.00904091
577,3.178755046,12.09133308,2.052876541,74.26058792,68.65545338
578,3.260091756,6.615160388,1.697936712,76.98703744,78.47078103
700,2.363950567,6.134123656,1.493226896,74.822355,76.00380319
626,4.073131713,8.223919565,1.669200553,76.46442382,84.84316825
858,5.517880466,5.060114713,1.269739244,78.29130666,75.09460851
715,2.200750675,5.796080525,1.725170847,75.97064957,88.68026191
436,4.110121479,6.176299278,2.702217676,82.10802567,66.17558833
997,1.743842798,7.179100087,1.402239694,77.3080369,76.90525
427,4.791220304,12.8932429,3.971395958,76.67386524,74.29248203
827,2.667379536,10.96364789,2.269968628,77.34423162,80.38921586
1092,2.598047834,6.188768127,2.92280227,75.35728712,72.51581225
835,4.268582165,4.945071035,1.675943606,77.7468692,70.03722705
1033,4.015978599,4.044618546,1.368561782,78.41091049,69.72617742
832,4.504728494,12.18262837,2.051239542,78.16933357,73.2619166
855,4.178112957,8.710721549,2.793636018,82.41094468,86.38360296
525,2.274515612,7.550150469,1.626172139,76.10323526,65.4827026
778,2.342828329,5.566512674,2.277635471,83.61483008,76.85923919
940,1.943300041,5.612164791,5.552352899,83.76475241,80.15828313
653,3.171879186,5.959312443,1.496665694,76.01665421,80.28062079
832,3.166196628,7.245494227,1.626018984,76.84427481,87.10333815
743,5.244466741,4.403791922,2.002025289,78.2047239,74.93703598
756,4.1724154,5.314295427,1.680325738,77.24539231,84.48030946
928,2.604817256,8.23191154,2.676731804,74.03169751,93.22526179
1127,2.572971464,4.861188619,1.57671595,81.82511843,84.86743275
408,0.922616345,5.772071341,2.335114042,75.16140331,79.16746301
873,4.522016139,8.089598257,1.899582768,77.81917089,78.82153499
770,2.529830793,5.465059657,2.946363813,76.97859681,75.88448659
465,5.038116775,10.33834763,2.47278535,76.65677496,79.1819207
978,4.367017115,8.251203447,3.228554201,77.77324297,82.52311168
1437,2.498184146,8.959614849,2.598074289,77.93916058,81.01707187
830,4.681946021,2.623224258,1.147197526,85.31854269,76.46699844
820,3.275971788,6.228383496,4.181689416,76.81480368,83.86246441
810,3.815752017,4.645900331,2.524527406,83.55236085,74.91207068
793,4.736763096,10.07015741,3.223690362,77.59360127,68.45863179
678,4.210407248,7.78128755,0.711476931,74.63198463,70.171338
1424,3.409877777,8.954140069,1.956755868,77.87995473,72.70984016
609,2.705205779,8.660233449,1.215120725,78.49708484,72.30078652
1357,4.045930591,7.247099906,1.827783292,78.38221418,87.12036286
887,0.522122692,7.794847148,3.457653465,77.0952961,83.34428673
922,2.429554752,7.803858545,2.962969836,77.04847181,84.12878701
563,5.200939969,14.22580046,1.21716921,78.40055499,85.01643849
594,2.323309187,5.83173447,1.379201755,75.30388983,72.08994151
756,4.076108205,4.8538252,1.333751686,75.47611363,72.02944662
1377,1.821873872,4.341991907,3.099276921,76.02726851,93.14491316
1331,1.966509326,6.453802346,3.571485697,77.55942285,76.28676558
956,1.801475909,6.074921883,3.968321277,80.10169216,84.41063283
682,2.320665505,6.271036476,2.913729996,85.73500923,89.84004837
754,1.849028164,5.683406617,1.927811369,81.79685714,77.03929727
1010,3.871177536,6.764471269,3.410816194,87.54116718,81.24206978
1368,4.524248334,12.73225083,3.484515222,80.51772859,80.46452664
441,3.845311058,8.321887802,2.981388973,78.18950072,71.8014731
706,3.234124518,4.444431584,2.907535289,79.09170458,85.88678808
872,3.296687404,5.515286265,0.941602145,78.00428921,74.36331114
670,3.508691594,6.83311187,2.382914254,87.52596198,74.86379725
816,2.42750013,3.108961226,2.848697216,76.67554989,75.85890661
1295,4.629372616,7.531660308,1.126737998,76.70707972,78.45554797
907,2.608657513,6.162707596,0.97008804,78.16392392,87.95917449
1080,3.041927981,3.962894236,1.094556762,76.9769665,81.00673204
685,5.05741508,8.182721917,1.80036283,76.21055701,85.79530623
405,2.40939232,7.330568805,1.941900116,84.47516712,91.31713447
513,4.671132022,4.383326889,1.249445478,76.89434124,71.54097858
701,2.797517215,16.86144289,1.872629933,77.95614814,83.4267389
465,4.010705956,13.37590838,2.693423616,77.50533541,72.29195042
531,3.394948659,7.542844699,2.66947985,77.28014093,81.0307641
770,3.806712048,5.611391821,1.663480178,75.66343773,85.67855945
602,2.313769889,4.331014867,1.436442886,76.04910885,76.60706316
883,2.422598152,4.509413451,1.353612745,76.54162555,78.84232829
958,4.788685728,5.104341905,1.300619225,75.56111909,87.84531902
677,3.015383189,6.889351536,1.459326351,77.43497338,85.86177284
886,2.025333573,5.318556537,1.952686649,85.85130279,85.16155923
1009,2.175489912,4.708389878,3.123409446,76.11191345,81.14816218
1016,3.894606883,3.063006809,2.537271773,74.89350401,73.02254502
683,4.880416254,5.694765689,1.717563732,77.14159343,72.15790006
620,3.501369891,6.664428341,1.536553562,73.42077555,68.81421262
667,4.770098699,10.15855026,4.819688105,85.6609286,82.8399605
1186,2.164730119,4.46355533,3.133952658,76.72278089,78.4070708
697,2.003983484,7.117691491,3.225538135,79.59209599,84.46549602
444,2.059755155,5.921008857,1.348664823,77.93314175,80.83925508
891,4.106932977,6.144850266,2.689887863,75.85442697,73.39957366
1164,4.97542105,6.153971429,0.905272719,75.34888008,72.66607484
1139,3.07367173,4.438266527,1.578586003,73.3073252,75.62283033
931,2.556494846,5.794875429,2.421425377,75.44675806,86.71700601
996,5.171657787,3.09234595,4.16771739,78.20001018,86.47308058
606,2.141348967,6.028522819,1.440645816,78.26265754,69.76447207
933,5.467504683,6.335899582,1.592699149,77.7716409,74.37551662
548,4.27556187,6.032313384,3.012360706,82.55293404,81.73331692
868,3.874818548,10.8026083,1.506844545,76.41181231,75.91830652
1258,3.265262704,11.24739915,1.487560972,76.84218631,71.70502051
1270,3.860422121,14.08179727,1.826087117,75.50892668,82.89034868
685,4.010498714,3.625207365,1.605003275,77.61240134,81.41365127
710,2.513419592,8.375795193,2.258332441,76.36507382,67.79825695
665,3.764112846,6.455340631,1.738514408,74.99145798,79.42535182
647,2.527152006,5.466543017,4.55476641,76.26705597,82.28842158
1150,4.119375587,9.701266033,2.681193462,78.2345132,84.04705865
504,3.11975194,13.90453105,3.940667976,76.52628629,91.66003122
681,2.380307177,3.195365564,1.149882528,76.45427608,81.2117219
697,5.77819112,5.953751021,1.582491493,75.06391745,79.90070083
712,2.403353874,6.29395035,3.235076905,76.68024109,85.54584282
738,3.75284889,6.793033014,2.120388632,76.84462123,87.73442333
752,2.971146079,13.13767795,1.429081142,76.03441851,84.87475726
861,4.247405459,4.386303283,2.33700575,85.90311555,82.91363435
1233,2.342361287,4.721082118,1.303227842,76.94246086,79.32931535
750,2.261904459,7.755096179,1.533630141,76.31767485,86.92796885
450,2.215066066,5.949268106,4.025325108,77.12173874,73.41599463
636,3.110534197,5.567869144,1.260116321,82.91040877,76.41231565
882,3.422874639,5.697082456,2.352389041,76.68499807,73.84816646
1051,2.130739597,8.998661116,2.537270301,74.38716617,67.07138128
899,1.874251193,5.357395038,2.744834188,72.57209139,74.62792718
973,2.183900268,5.793053328,1.62232885,74.07021701,90.88778439
1196,4.351317611,5.148092154,1.163194574,77.15319863,83.32467651
557,2.675853144,6.9436931,1.2477676,75.74363059,73.41572867
549,3.395020313,16.51413799,1.381350573,75.23000475,80.51684695
629,1.460540258,3.976345472,2.577339026,76.86903925,73.43584389
717,2.203585194,6.438460338,1.857852678,74.7311765,85.09258733
504,3.633259777,9.204117894,2.804834202,75.35136646,70.72297006
451,2.348399835,5.803016731,1.157124545,75.37288885,82.14386475
630,1.964382174,6.492316581,2.882005842,72.38781402,72.18522645
747,4.393083673,6.710735921,1.912919996,87.331108,73.77627632
777,2.396161847,3.567786725,5.14941401,75.78390827,72.40202804
772,5.002970824,5.491240271,1.458995842,75.68086376,75.66755652
536,3.359751844,6.303451159,2.533271569,76.4108274,72.70903106
1197,3.565285743,6.685883828,2.43356669,76.74557373,64.45870197
847,2.719785415,5.557867887,0.775532385,77.58053522,82.62665116
1019,2.026016093,6.205453153,3.454551696,74.99959286,79.58589825
536,2.542325753,7.481426184,1.258721685,83.63534679,67.56283435
732,1.394889289,5.021853031,1.397116525,84.50506661,78.746831
496,2.287126765,3.069462723,1.191268199,74.83701836,65.21804926
649,2.540839262,4.064971786,1.838950492,74.88485067,75.80830942
828,0.83433425,4.877441992,2.63155479,78.54184831,76.62218436
870,3.916268705,5.154215214,1.10144625,75.27192736,84.9772012
811,2.024696004,5.445152171,1.479930725,83.48027472,68.98989894
549,2.042825878,8.778662744,2.20263709,74.78508966,70.69291451
1004,3.08895216,11.21186735,1.085684911,76.87908754,68.21706633
1254,1.773799418,7.902298231,6.234843811,76.70572243,74.70009534
559,5.663638954,5.070563931,2.490052078,78.01674966,76.16486459
552,4.563264742,4.857687507,1.56310868,77.38210155,83.65831633
600,4.222194221,5.752004792,5.135798517,76.15359829,74.29109108
518,2.166044125,5.537284609,3.265652615,76.04398764,82.07094135
1200,3.829212081,1.522135444,1.936711354,80.00965412,82.45330993
622,3.897182796,4.127809414,1.10486131,81.22046759,83.35658002
657,2.638751744,4.276455827,2.532228263,83.52700941,81.63427265
921,3.918281513,5.206957338,2.210804871,77.59538041,80.70630966
1235,2.952692808,6.529809691,5.209917303,77.50242705,86.01281536
779,3.961456938,5.094950671,2.562236428,76.01174913,86.64385284
751,3.308224014,8.015375194,1.999602105,75.32844629,74.49373739
750,2.624697607,5.292758706,3.025638962,76.21035874,77.34093469
625,1.85366899,4.151455827,2.282870975,73.87492622,81.94510878
604,2.212106692,6.522291074,1.51547576,83.05821441,74.87554011
917,4.949187021,3.762745802,2.647368279,78.46297792,83.05069722
1026,5.718340188,7.492429949,2.384870665,73.36556461,78.89482685
389,3.246348724,11.09673868,1.447763199,76.66760666,75.54447414
815,4.992592178,3.70829466,0.842596177,74.35255447,80.09750054
1152,2.24962508,7.320478819,5.736050978,77.63533908,71.52372101
1003,4.074410531,11.75558817,1.055412772,78.04531584,74.07035342
479,2.373530332,10.44519947,2.406142591,75.21962911,86.41091644
792,5.08071897,4.008715028,1.881302923,78.02765857,75.69275776
580,3.923450237,5.271099494,2.032608877,77.54495422,74.78108586
1141,5.407791746,11.24281896,2.753037765,75.43395975,74.40004988
597,3.011239897,7.110373576,2.209157237,77.11509859,88.77171571
799,5.872675562,7.152627334,3.433332797,78.06122836,74.63731315
702,3.376007713,4.048699261,2.553313766,83.50227195,90.0401187
673,3.886638772,11.93550595,1.83962571,74.02990752,76.04605411
541,0.054388318,7.402398001,2.65486036,86.81253878,85.50686195
702,0.491967163,4.645789115,2.399707238,86.14660555,82.37991185
938,2.397442035,7.823113187,1.854125859,74.61376877,81.97790976
1331,2.310082322,6.926832174,1.465488271,77.08798849,83.25931245
664,3.635330122,5.829427933,1.62119792,73.81542437,68.30333113
417,2.914305677,7.299135442,1.918029666,77.09744501,71.47888906
457,3.560818653,6.459346682,2.291433666,74.66553034,88.88818644
